0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
-0.4780941887576482,-1.4130013609911405,1.0852903705399575,1.1462817041044135,0.9236249814670252,0.03206307723326329,0.6393822325286465,-0.38380415932341805,1.8460268903393566,0.3669003619818838,-1.683613964391629,0.050170165642129394,-1.6854372396907644,-0.6347282747158287,-0.8096380305359767,0.7010580265378255,-0.38184458315522796,0.6314621678327348,-0.36687028146115197,-0.555533429903842,-1.3535281921314928,0.3183035188819051,-0.3795639724462374,-1.784241336366662,-0.7925675487867347,0.9066930347954123,1.1408335029961472,0.4926115152166979,1.2928706622878998,1.3939612987207723,0.8634405642536782,-0.7789092322877625,0.39481084276981626,-0.757549978242587,-1.29158609972106,-0.12383657539888715,-2.071545832331584,-0.4464979222352622,0.5542881539810965,-0.9681074734374229,-0.16965731535601647,-0.9498656725719286,0.2447189420234488,0.43972166085091424,1.4754370419203693,0.286552495373315,-2.4158160143707663,-0.8405330062371894,-0.11288221243076779,0.021037643827278796,-0.08074357188336423,-0.7062813785360209,-1.2798371412550307,-0.2877517556267071,-0.3618703074686147,-1.6605467584272469,0.2010706383001909,0.9980281897567398,0.9475689994293708,0.037332228380065224,0.22995204630791427,1.3790015530215483,0.7189075779166798,-0.24250327627635393,0.018190923594931907,0.28482448462710463,-0.5772202615755688,0.31071841840106607,-0.3194824060481715,0.5301663086178149,-0.9860062325409654,0.47885030319831445,0.07580037874613721,-0.40478548129587677,0.8788514017738938,-0.017928583817494848,0.7817408652518867,0.19282487671345194,0.10463457792961106,-0.7652259778879369,-0.4750939859827523,-0.22084315551933842,-0.740895537385498,-0.2184739417058963,-0.3461573065085941,-0.2905393362332618,-1.2606040017562008,-1.0198841502992138,0.082283500903093,0.3091381425082369,0.04900056129892216,0.8407844221499732,-0.38428204062250193,-1.0451321352666625,-0.043562779329425205,-0.09892639388756086,0.1365623903146982,0.3341879271516601,-0.603651152793784,-0.3725183928415725,-0.5307537004371334,-0.07992196682216424,0.29385218651809974,-0.1272177793539901,-0.10835932870760301,0.49837588820811146,0.17039207635104342,1.0579199039488183,-0.6120909399877346,-0.46771273207417186,0.6944782036335072,0.028757752344741816,0.07925447897545579,-1.0805066883228016,0.8417885412320208,-0.6921543976801572,0.2736178744059039,0.13916786803929704,0.6107025021655904,0.2106416323790399,-0.4655255288134551,-0.7737109988441194,0.4104819504825307,0.4260149180784162,0.36154868670133233,-0.29660358082807114,1.094000870602945,-0.2880136263767177,-0.6950480718885215,0.22172644275857345,-0.356913083741889,0.9854358973376207,-0.1729627174083329,0.7071013251010106,0.3745348262028197,-1.0810879158051208,1.6877476921254488,-0.14953151807117437,0.8713021704540299,-0.07103179639142687,0.3743840781976773,0.07631162115920942,-0.1847672204507691,1.1686255135456847,0.4263535538304445,0.4665016042421871,0.6971962855521306,0.2444470684469946,-0.5576040424954462,0.4537425743668934,-0.0043150945175911,0.9947502651135686,-0.8847523062291525,0.6673254200525849,1.555796498907807,0.28740692713761173,-0.30717159702089447,0.09221520802875194,-0.9184638814168815,-0.4011542930350199,-0.2458659751364728,-0.3762612351846202,0.4599409761456401,-0.07736077080907422,0.460878411263381,0.8938444205787737,-0.36584353705713857,-0.11245873037573617,-0.16361842152312456,-0.4797895969455215,-0.33262463962558025,0.23347626558415113,-0.30521172851156986,-0.24136704355700855,0.04586831639153732,0.20959090945742032,-0.21106975374748493,-0.02936716915265475,-0.07025594468101104,1.3777243242854085,0.2958932752946458,-0.8840979416187151,0.6890564602912862,0.4001275667740336,0.08211847306533127,-0.17976680428605618,-0.24570345250868064,-0.08727916189034224,-0.17548121039240852,-0.764830245844343,-0.6510444493567553,-0.31162518731878147,0.00045929495680635535,-0.3499018963365359,0.14005601551482771,-0.4605484671872768,-0.22466048218822612,-0.5103045881403372,-0.19142790512476093,-0.2964382529156757,0.1537622933307354,0.26998548807247863,-0.20464169778413788,-0.38196845049530537,-0.2311021378181567,-0.1843048267165892,-0.5337371195363715,-0.5225497486906154,-0.36617885043012965,-0.0029775744067279675,-0.15828247351134161,-0.06140896598018332,-0.12474255251962185,-0.7221013066255009,0.31494229007903796,0.1069732243217073,0.5702465487486211,-0.24178198319388988,-0.10095340153028297,0.0030736875196711866,0.06483339713845532,0.5607828993367456,0.6635907966799246,0.3692010863620431,-0.010614142227312023,-0.6713826095215081,0.386994711253673,0.15277331833460162,-0.5238477901549441,-0.30459166890117506,0.39077706833792336,0.1200354329022093,-0.29043738553436127,-0.18512811084456376,-0.411173116419408,-0.008051517283083953,0.2984322789489714,-0.1948656904967061,0.0641094510367059,0.19686171074782138,0.15701467282151144,0.7387778720815749,0.3924058691009642,-0.3560063158909206,-0.1770043620881483,0.11181885342886017,1.0452730120455656,0.29846454182982474,-0.17937292389476323,0.08748292745503777,0.31733288115515773,0.0050296136531830515,-0.0976728970628098,0.8770353312219245,0.10550320740214508,0.5011979956771274,0.315066428225368,-0.12273645062646621,-0.28641870177171824,-0.2716135480890447,-0.5937938659573873,-0.03544205749342677,0.07996229025677498,0.352986998421253,-0.4221942454521274,0.43244746337874296,0.22901126567668806,0.15431163568610595,0.06546970036902791,0.1603839546741462,0.03493110138467653,-0.17927413835480488,-0.061547932605960864,-0.42854291519306564,-0.09389350349210589,-0.2674265572319622,-0.4384308307987048,-0.029712644213419903,0.4562969197920447,-0.6047637026704893,-0.12326331207317143,-0.48619865477246527,-0.12017543472539774,0.19364693594025062,-0.015192877319707698,0.6974408906461241,-0.1425398185177874,0.10625506193978002,-0.710930236541842,0.40562932028188625,-0.3049615596442743,0.12136206101701041,0.10830892011126592,0.3348094974687471,-0.6737005063546628,-0.32047186460006105,0.21622824034728672,-0.3374151099792174,0.4318866907284952,-0.21981836152174253,-0.40107251534210714,0.43295332024440125,0.16619550685199352,0.058464165640181476,0.08798640537288674,0.08242181952525793,-0.267320318140963,-0.2677459048100808,-0.2791264672674706,0.3415980770802239,0.19592466749684456,0.5148169790870554,0.33332680575031504,-0.3767752245641041,0.16663250510648242,-0.46044903917201313,-0.007999754023237715,-0.018245366035305743,-0.33255580415291913,-0.033582422637785575,-0.04695216274871,0.05618729035715636,0.2640474913558532,0.15462267578378286,-0.05473240718168021,-0.08739980435648725,-0.1870975762359598,0.1918934795389333,0.013245813200038231,-0.2273495952896556,0.0556244319200879,0.019789926232480992,0.03536258940816184,-0.163950542857228,-0.062326199194529475,-0.7354692965535568,-0.4828357509800023,0.13117272247026357,-0.24814528185772966,-0.41841435789174025,-0.030357977243164413,-0.15779882343822066,0.18006340128226572,-0.2000244357329335,0.12182979385397696,-0.22951487496388295,0.20451428262854957,-0.2215358538850695,0.4993267272226286,-0.08274172746639177,0.04727193350748543,-0.3521063866562143,0.13554570883206704,0.30321537890146,-0.008120236831676786,-0.7757446737272944,0.2079119267918042,0.4504238751365394,-0.20693858612881866,-0.014891446612126324,-0.02055516630909371,0.1495414872815426,-0.2801547064931066,-0.16507223560913695,0.12067850604920694,0.07998038500110591,-0.16694551582413744,0.27873108084397835,-0.11014668919402876,0.15981249343842832,-0.2548374972710187,-0.08947185687504222,0.322403340337499,0.049658130350828555,0.024751413288798582,-0.16607883089106462,0.14211265615462307,-0.1065377211235839,0.06681670477976809,-0.12260075836310357,0.097176929810384,0.3276718601010953,-0.021886509397359588,-0.062270688235208455,-0.10436149854188115,-0.14225556151059682,-0.20448282226717002,0.03596841012722976,-0.05559204561421108,0.020583784659160664,-0.1266360456427811,-0.28599720987592697,-0.2695017750130446,0.2500080185526038,-0.40571546515585344,-0.012581101761691513,0.10488323298492017,0.025931462327003885,0.2674378289736455,0.05452471267805081
